price,profit,profit_actual,P_ESS,P_ESS_controlled,P_ESS_passive,P_ESS_actual,SOC_controlled,P_natural_gas,P_natural_gas_actual,P_renewable_absorbed,marginal_price_gas,marginal_price_gas_actual,marginal_price_gas_withoutESS,cost,cost_actual,cost_withoutESS,total_profit,total_profit_actual,total_cost,total_cost_actual,total_cost_withoutESS,total_absorb
35.44805166666667,76050.25004566667,24716.15402458334,2145.4,1587.6,557.8000000000001,697.25,0.03858947368421055,1724.6,3172.75,0.0,2.726986341086646,18.45575082523466,22.54267874059992,1360.9935896633317,12352.564379714207,27076.888755991058,55407720.288046025,42621070.024146974,17199338.854788464,21074114.606961463,55063391.24055437,222171.9888333333
33.166672999999996,-52266.25442493333,12608.863518833332,-1575.8666666666666,-1880.0,304.1333333333334,380.1666666666667,0.15765614035087722,4908.700000000001,2952.666666666667,0.0,29.74892242460735,17.1284303663124,19.54019622199443,53479.30592506383,8488.513860980696,15380.078781047641,55407720.288046025,42621070.024146974,17199338.854788464,21074114.606961463,55063391.24055437,222171.9888333333
34.31482541666667,1576.1943141388892,1970.2428926736113,45.93333333333334,0.0,45.93333333333334,57.416666666666664,0.15765614035087722,3009.15,2997.666666666667,0.0,17.39733704012239,17.39733704012239,17.39733704012239,9470.19642054876,9270.417000204692,10269.314101925049,55407720.288046025,42621070.024146974,17199338.854788464,21074114.606961463,55063391.24055437,222171.9888333333
31.3794705,-58907.6339873,107.213190875,-1877.2666666666667,-1880.0,2.7333333333333334,3.4166666666666665,0.27672280701754387,4711.516666666666,2830.833333333333,0.0,28.10812633230105,7.975883779865536,7.975883779865536,47784.963985752795,6817.857284045461,6845.108220293333,55407720.288046025,42621070.024146974,17199338.854788464,21074114.606961463,55063391.24055437,222171.9888333333
39.90446616666667,83402.9945860778,10478.247740930556,2090.0666666666666,1880.0,210.06666666666666,262.5833333333333,0.14479298245614036,1182.9333333333336,3010.416666666667,0.0,1.814173378373551,17.39733704012239,18.7737340514465,155.63912107691957,9492.233047466252,14234.074747725857,55407720.288046025,42621070.024146974,17199338.854788464,21074114.606961463,55063391.24055437,222171.9888333333
32.67084766666667,-24897.363978511115,45654.78704352778,-762.0666666666666,-1880.0,1117.9333333333334,1397.4166666666667,0.263859649122807,4918.900000000001,2759.416666666667,0.0,29.74892242460735,7.975883779865536,24.31424150686455,53782.74493379482,6248.246250766735,33709.86565348057,55407720.288046025,42621070.024146974,17199338.854788464,21074114.606961463,55063391.24055437,222171.9888333333
56.96049541666667,253029.91273991668,182430.22669572916,4442.200000000001,1880.0,2562.2000000000003,3202.75,0.1319298245614035,1723.1333333333323,2962.583333333333,0.0,2.726986341086646,17.39733704012239,37.04540704776583,1356.9940096964021,8660.06042571372,94759.70193169588,55407720.288046025,42621070.024146974,17199338.854788464,21074114.606961463,55063391.24055437,222171.9888333333
301.86002466666673,870906.4191666225,379261.96599161124,2885.133333333333,1880.0,1005.1333333333334,1256.4166666666667,0.0,687.1166666666666,2315.833333333333,0.0,0.06435851962640775,4.984897117165479,21.87279216787323,25.769180728685367,3221.956503135316,20379.17854239322,55407720.288046025,42621070.024146974,17199338.854788464,21074114.606961463,55063391.24055437,222171.9888333333
3.8627219166666666,-10034.863677721925,-8924.818988458333,-2597.8737,-749.4737,-1848.4,-2310.5,0.04746666766666666,1994.833333333333,1994.833333333333,287.3737000000001,2.987420255012056,2.987420255012056,0.0,2117.2751195047676,2117.2751195047676,0.0,55407720.288046025,42621070.024146974,17199338.854788464,21074114.606961463,55063391.24055437,222171.9888333333
-6.5923914166666675,30630.887478400004,22796.489518833336,-4646.4,-1880.0,-2766.4,-3458.0,0.16653333433333334,1866.166666666667,1866.166666666667,1188.3999999999996,2.726986341086646,2.726986341086646,0.0,1747.0439560164991,1747.0439560164991,0.0,55407720.288046025,42621070.024146974,17199338.854788464,21074114.606961463,55063391.24055437,222171.9888333333
